"site","date","rawdata","imputed_param"
"Chullora",2014-02-03,4.5,4.5
"Chullora",2014-02-04,8.4,8.4
"Chullora",2014-02-05,5.8,5.8
"Chullora",2014-02-06,4.9,4.9
"Chullora",2014-02-07,4.7,4.7
"Chullora",2014-02-08,5.2,5.2
"Chullora",2014-02-09,4.1,4.1
"Chullora",2014-02-10,9.9,9.9
"Chullora",2014-02-11,14.3,14.3
"Chullora",2014-02-12,16.5,16.5
"Chullora",2014-02-13,12.4,12.4
"Chullora",2014-02-14,9.3,9.3
"Chullora",2014-02-15,10.2,10.2
"Chullora",2014-02-16,12.6,12.6
"Chullora",2014-02-17,5.9,5.9
"Chullora",2014-02-18,7,7
"Chullora",2014-02-19,9.6,9.6
"Chullora",2014-02-20,6.2,6.2
"Chullora",2014-02-21,NA,8.44997892027426
"Chullora",2014-02-22,NA,12.4729467299027
"Chullora",2014-02-23,NA,10.1756512598928
"Chullora",2014-02-24,NA,6.01015883188091
"Chullora",2014-02-25,NA,6.74181951167481
"Chullora",2014-02-26,5.9,5.9
"Chullora",2014-02-27,7.7,7.7
"Chullora",2014-02-28,6.8,6.8
"Chullora",2014-03-01,3.4,3.4
"Chullora",2014-03-02,3.1,3.1
"Chullora",2014-03-03,3.1,3.1
"Chullora",2014-03-04,4.7,4.7
"Chullora",2014-03-05,8,8
"Chullora",2014-03-06,9.3,9.3
"Chullora",2014-03-07,12.2,12.2
"Chullora",2014-03-08,5.6,5.6
"Chullora",2014-03-09,3.6,3.6
"Chullora",2014-03-10,5.1,5.1
"Chullora",2014-03-11,5.8,5.8
"Chullora",2014-03-12,5.8,5.8
"Chullora",2014-03-13,6,6
"Chullora",2014-03-14,7.9,7.9
"Chullora",2014-03-15,6.9,6.9
"Chullora",2014-03-16,10.9,10.9
"Chullora",2014-03-17,5.5,5.5
"Chullora",2014-03-18,10.4,10.4
"Chullora",2014-03-19,7.3,7.3
"Chullora",2014-03-20,6.3,6.3
"Chullora",2014-03-21,7.6,7.6
"Chullora",2014-03-22,6.7,6.7
"Chullora",2014-03-23,9,9
"Chullora",2014-03-24,4.8,4.8
"Chullora",2014-03-25,6.5,6.5
"Chullora",2014-03-26,4.5,4.5
"Chullora",2014-03-27,6.2,6.2
"Chullora",2014-03-28,6.9,6.9
"Chullora",2014-03-29,7.4,7.4
"Chullora",2014-03-30,6.6,6.6
"Chullora",2014-03-31,5.8,5.8
"Chullora",2014-04-01,9.5,9.5
"Chullora",2014-04-02,9.1,9.1
"Chullora",2014-04-03,12,12
"Chullora",2014-04-04,5.1,5.1
"Chullora",2014-04-05,5.1,5.1
"Chullora",2014-04-06,3.1,3.1
"Chullora",2014-04-07,5.2,5.2
"Chullora",2014-04-08,6.2,6.2
"Chullora",2014-04-09,8,8
"Chullora",2014-04-10,7.5,7.5
"Chullora",2014-04-11,4.9,4.9
"Chullora",2014-04-12,5.7,5.7
"Chullora",2014-04-13,6.2,6.2
"Chullora",2014-04-14,5.4,5.4
"Chullora",2014-04-15,NA,3.35846217063023
"Chullora",2014-04-16,7.7,7.7
"Chullora",2014-04-17,7.1,7.1
"Chullora",2014-04-18,9.2,9.2
"Chullora",2014-04-19,7.8,7.8
"Chullora",2014-04-20,6,6
"Chullora",2014-04-21,8.5,8.5
"Chullora",2014-04-22,15.3,15.3
"Chullora",2014-04-23,11.4,11.4
"Chullora",2014-04-24,11.4,11.4
"Chullora",2014-04-25,7,7
"Chullora",2014-04-26,9.4,9.4
"Chullora",2014-04-27,5.7,5.7
"Chullora",2014-04-28,6.3,6.3
"Chullora",2014-04-29,8,8
"Chullora",2014-04-30,8.7,8.7
"Chullora",2014-05-01,6.5,6.5
"Chullora",2014-05-02,7.4,7.4
"Chullora",2014-05-03,4.4,4.4
"Chullora",2014-05-04,NA,3.7592834838383
"Chullora",2014-05-05,NA,5.51782543911562
"Chullora",2014-05-06,5.4,5.4
"Chullora",2014-05-07,7,7
"Chullora",2014-05-08,5.7,5.7
"Chullora",2014-05-09,5.7,5.7
"Chullora",2014-05-10,10,10
"Chullora",2014-05-11,8.9,8.9
"Chullora",2014-05-12,7.1,7.1
"Chullora",2014-05-13,9.4,9.4
"Chullora",2014-05-14,10.4,10.4
"Chullora",2014-05-15,11.9,11.9
"Chullora",2014-05-16,13.4,13.4
"Chullora",2014-05-17,16.4,16.4
"Chullora",2014-05-18,14.1,14.1
"Chullora",2014-05-19,10.5,10.5
"Chullora",2014-05-20,10.4,10.4
"Chullora",2014-05-21,16.9,16.9
"Chullora",2014-05-22,NA,18.7949200236967
"Chullora",2014-05-23,NA,16.8656274561174
"Chullora",2014-05-24,9,9
"Chullora",2014-05-25,16.1,16.1
"Chullora",2014-05-26,14,14
"Chullora",2014-05-27,15.6,15.6
"Chullora",2014-05-28,7.9,7.9
"Chullora",2014-05-29,5.4,5.4
"Chullora",2014-05-30,6.2,6.2
"Chullora",2014-05-31,7.6,7.6
"Chullora",2014-06-01,9.5,9.5
"Chullora",2014-06-02,10.6,10.6
"Chullora",2014-06-03,9.9,9.9
"Chullora",2014-06-04,6,6
"Chullora",2014-06-05,7.5,7.5
"Chullora",2014-06-06,8.1,8.1
"Chullora",2014-06-07,9.4,9.4
"Chullora",2014-06-08,12.3,12.3
"Chullora",2014-06-09,NA,9.34449984369287
"Chullora",2014-06-10,10.8,10.8
"Chullora",2014-06-11,15.5,15.5
"Chullora",2014-06-12,12.6,12.6
"Chullora",2014-06-13,16.2,16.2
"Chullora",2014-06-14,8.8,8.8
"Chullora",2014-06-15,NA,4.98264780246602
"Chullora",2014-06-16,11.4,11.4
"Chullora",2014-06-17,NA,4.77987695239461
"Chullora",2014-06-18,6.8,6.8
"Chullora",2014-06-19,8.4,8.4
"Chullora",2014-06-20,13.5,13.5
"Chullora",2014-06-21,16.6,16.6
"Chullora",2014-06-22,8.6,8.6
"Chullora",2014-06-23,14.5,14.5
"Chullora",2014-06-24,NA,2.30274091475693
"Chullora",2014-06-25,8.8,8.8
"Chullora",2014-06-26,7.3,7.3
"Chullora",2014-06-27,7.3,7.3
"Chullora",2014-06-28,9.5,9.5
"Chullora",2014-06-29,NA,2.92712647169369
"Chullora",2014-06-30,5.4,5.4
"Chullora",2014-07-01,6,6
"Chullora",2014-07-02,11,11
"Chullora",2014-07-03,17.8,17.8
"Chullora",2014-07-04,18.9,18.9
"Chullora",2014-07-05,9,9
"Chullora",2014-07-06,4.9,4.9
"Chullora",2014-07-07,5.9,5.9
"Chullora",2014-07-08,9.1,9.1
"Chullora",2014-07-09,11.5,11.5
"Chullora",2014-07-10,7.6,7.6
"Chullora",2014-07-11,6.1,6.1
"Chullora",2014-07-12,6.1,6.1
"Chullora",2014-07-13,7.9,7.9
"Chullora",2014-07-14,6.4,6.4
"Chullora",2014-07-15,12.4,12.4
"Chullora",2014-07-16,16.4,16.4
"Chullora",2014-07-17,12.7,12.7
"Chullora",2014-07-18,8.9,8.9
"Chullora",2014-07-19,NA,6.79530588687957
"Chullora",2014-07-20,NA,8.26849937477711
"Chullora",2014-07-21,10.6,10.6
"Chullora",2014-07-22,11.2,11.2
"Chullora",2014-07-23,13.5,13.5
"Chullora",2014-07-24,14.7,14.7
"Chullora",2014-07-25,13.1,13.1
"Chullora",2014-07-26,12.2,12.2
"Chullora",2014-07-27,7.9,7.9
"Chullora",2014-07-28,11.9,11.9
"Chullora",2014-07-29,6.6,6.6
"Chullora",2014-07-30,5.4,5.4
"Chullora",2014-07-31,7.1,7.1
"Chullora",2014-08-01,7.1,7.1
"Chullora",2014-08-02,NA,7.85044032194187
"Chullora",2014-08-03,9.3,9.3
"Chullora",2014-08-04,8.7,8.7
"Chullora",2014-08-05,18.2,18.2
"Chullora",2014-08-06,21.4,21.4
"Chullora",2014-08-07,13.1,13.1
"Chullora",2014-08-08,12.9,12.9
"Chullora",2014-08-09,22.1,22.1
"Chullora",2014-08-10,NA,15.3073882173261
"Chullora",2014-08-11,NA,7.46476932685651
"Chullora",2014-08-12,NA,6.83182849416779
"Chullora",2014-08-13,11.5,11.5
"Chullora",2014-08-14,9.8,9.8
"Chullora",2014-08-15,9.1,9.1
"Chullora",2014-08-16,NA,11.6682060727378
"Chullora",2014-08-17,5,5
"Chullora",2014-08-18,2.8,2.8
"Chullora",2014-08-19,9.2,9.2
"Chullora",2014-08-20,NA,5.27887125220458
"Chullora",2014-08-21,6.4,6.4
"Chullora",2014-08-22,8.9,8.9
"Chullora",2014-08-23,10.7,10.7
"Chullora",2014-08-24,9.8,9.8
"Chullora",2014-08-25,12.7,12.7
"Chullora",2014-08-26,4.2,4.2
"Chullora",2014-08-27,7.8,7.8
"Chullora",2014-08-28,8,8
"Chullora",2014-08-29,7.8,7.8
"Chullora",2014-08-30,NA,4.60136757609715
"Chullora",2014-08-31,5.3,5.3
"Chullora",2014-09-01,11.5,11.5
"Chullora",2014-09-02,9.9,9.9
"Chullora",2014-09-03,7.7,7.7
"Chullora",2014-09-04,NA,3.55534896744837
"Chullora",2014-09-05,4.8,4.8
"Chullora",2014-09-06,7.8,7.8
"Chullora",2014-09-07,NA,5.57751239491269
"Chullora",2014-09-08,10.3,10.3
"Chullora",2014-09-09,7.4,7.4
"Chullora",2014-09-10,10.2,10.2
"Chullora",2014-09-11,7.8,7.8
"Chullora",2014-09-12,11.9,11.9
"Chullora",2014-09-13,2.8,2.8
"Chullora",2014-09-14,10.5,10.5
"Chullora",2014-09-15,8.8,8.8
"Chullora",2014-09-16,15.8,15.8
"Chullora",2014-09-17,9.3,9.3
"Chullora",2014-09-18,6.5,6.5
"Chullora",2014-09-19,NA,7.35118258119966
"Chullora",2014-09-20,NA,9.78733431516936
"Chullora",2014-09-21,4.8,4.8
"Chullora",2014-09-22,7.7,7.7
"Chullora",2014-09-23,10.8,10.8
"Chullora",2014-09-24,11.2,11.2
"Chullora",2014-09-25,9.1,9.1
"Chullora",2014-09-26,NA,8.08950834737325
"Chullora",2014-09-27,6.4,6.4
"Chullora",2014-09-28,11.1,11.1
"Chullora",2014-09-29,11.9,11.9
"Chullora",2014-09-30,16.3,16.3
"Chullora",2014-10-01,6,6
"Chullora",2014-10-02,NA,7.00197908908067
"Chullora",2014-10-03,9.3,9.3
"Chullora",2014-10-04,8.5,8.5
"Chullora",2014-10-05,NA,16.982772235276
"Chullora",2014-10-06,11.8,11.8
"Chullora",2014-10-07,14.4,14.4
"Chullora",2014-10-08,8.7,8.7
"Chullora",2014-10-09,4.9,4.9
"Chullora",2014-10-10,7.4,7.4
"Chullora",2014-10-11,13.8,13.8
"Chullora",2014-10-12,23.1,23.1
"Chullora",2014-10-13,11,11
"Chullora",2014-10-14,NA,5.7338407485592
"Chullora",2014-10-15,8.8,8.8
"Chullora",2014-10-16,10.5,10.5
"Chullora",2014-10-17,8.1,8.1
"Chullora",2014-10-18,3.6,3.6
"Chullora",2014-10-19,6.3,6.3
"Chullora",2014-10-20,9.8,9.8
"Chullora",2014-10-21,7.8,7.8
"Chullora",2014-10-22,NA,3.93698724261927
"Chullora",2014-10-23,8.8,8.8
"Chullora",2014-10-24,13.5,13.5
"Chullora",2014-10-25,12.8,12.8
"Chullora",2014-10-26,13.3,13.3
"Chullora",2014-10-27,17.3,17.3
"Chullora",2014-10-28,13.6,13.6
"Chullora",2014-10-29,NA,8.1139881591784
"Chullora",2014-10-30,14.2,14.2
"Chullora",2014-10-31,16.9,16.9
"Chullora",2014-11-01,17.8,17.8
"Chullora",2014-11-02,NA,5.57794591435252
"Chullora",2014-11-03,5.6,5.6
"Chullora",2014-11-04,6.7,6.7
"Chullora",2014-11-05,13.8,13.8
"Chullora",2014-11-06,12.3,12.3
"Chullora",2014-11-07,9.1,9.1
"Chullora",2014-11-08,5.5,5.5
"Chullora",2014-11-09,9.2,9.2
"Chullora",2014-11-10,9.5,9.5
"Chullora",2014-11-11,11.1,11.1
"Chullora",2014-11-12,9.1,9.1
"Chullora",2014-11-13,3.7,3.7
"Chullora",2014-11-14,11.7,11.7
"Chullora",2014-11-15,10.1,10.1
"Chullora",2014-11-16,12.5,12.5
"Chullora",2014-11-17,8.6,8.6
"Chullora",2014-11-18,5.1,5.1
"Chullora",2014-11-19,6.9,6.9
"Chullora",2014-11-20,10.4,10.4
"Chullora",2014-11-21,19.9,19.9
"Chullora",2014-11-22,9.3,9.3
"Chullora",2014-11-23,13.7,13.7
"Chullora",2014-11-24,11.6,11.6
"Chullora",2014-11-25,15.1,15.1
"Chullora",2014-11-26,4.7,4.7
"Chullora",2014-11-27,9.2,9.2
"Chullora",2014-11-28,5.8,5.8
"Chullora",2014-11-29,3.8,3.8
"Chullora",2014-11-30,10.3,10.3
"Chullora",2014-12-01,9.7,9.7
"Chullora",2014-12-02,7.4,7.4
"Chullora",2014-12-03,9.3,9.3
"Chullora",2014-12-04,6.5,6.5
"Chullora",2014-12-05,6,6
"Chullora",2014-12-06,9.7,9.7
"Chullora",2014-12-07,7.2,7.2
"Chullora",2014-12-08,5.9,5.9
"Chullora",2014-12-09,7.5,7.5
"Chullora",2014-12-10,NA,NA
"Chullora",2014-12-11,NA,NA
"Chullora",2014-12-12,NA,NA
"Chullora",2014-12-13,4.3,4.3
"Chullora",2014-12-14,5.5,5.5
"Chullora",2014-12-15,7.3,7.3
"Chullora",2014-12-16,7.7,7.7
"Chullora",2014-12-17,15.3,15.3
"Chullora",2014-12-18,6.4,6.4
"Chullora",2014-12-19,13.3,13.3
"Chullora",2014-12-20,4.2,4.2
"Chullora",2014-12-21,3.8,3.8
"Chullora",2014-12-22,NA,NA
"Chullora",2014-12-23,6,6
"Chullora",2014-12-24,10.1,10.1
"Chullora",2014-12-25,7.2,7.2
"Chullora",2014-12-26,16.1,16.1
"Chullora",2014-12-27,4.1,4.1
"Chullora",2014-12-28,3.2,3.2
"Chullora",2014-12-29,NA,NA
"Chullora",2014-12-30,19,19
"Chullora",2014-12-31,9.3,9.3
"Earlwood",2003-01-01,8.7,8.7
"Earlwood",2003-01-02,8.2,8.2
"Earlwood",2003-01-03,6.8,6.8
"Earlwood",2003-01-04,7.6,7.6
"Earlwood",2003-01-05,6,6
"Earlwood",2003-01-06,4.7,4.7
"Earlwood",2003-01-07,6.5,6.5
"Earlwood",2003-01-08,15.2,15.2
"Earlwood",2003-01-09,15.8,15.8
"Earlwood",2003-01-10,8.3,8.3
"Earlwood",2003-01-11,4.7,4.7
"Earlwood",2003-01-12,6.5,6.5
"Earlwood",2003-01-13,5,5
"Earlwood",2003-01-14,7.9,7.9
"Earlwood",2003-01-15,8.1,8.1
"Earlwood",2003-01-16,5.6,5.6
"Earlwood",2003-01-17,9.8,9.8
"Earlwood",2003-01-18,26.8,26.8
"Earlwood",2003-01-19,12.1,12.1
"Earlwood",2003-01-20,11.9,11.9
"Earlwood",2003-01-21,30.4,30.4
"Earlwood",2003-01-22,13.3,13.3
"Earlwood",2003-01-23,10.7,10.7
"Earlwood",2003-01-24,7.5,7.5
"Earlwood",2003-01-25,16.2,16.2
"Earlwood",2003-01-26,30.6,30.6
"Earlwood",2003-01-27,24.6,24.6
"Earlwood",2003-01-28,6.4,6.4
"Earlwood",2003-01-29,9.7,9.7
"Earlwood",2003-01-30,23.9,23.9
"Earlwood",2003-01-31,14.4,14.4
"Earlwood",2003-02-01,8.8,8.8
"Earlwood",2003-02-02,10.5,10.5
"Earlwood",2003-02-03,4.4,4.4
"Earlwood",2003-02-04,4.5,4.5
"Earlwood",2003-02-05,5.5,5.5
"Earlwood",2003-02-06,4.7,4.7
"Earlwood",2003-02-07,3.6,3.6
"Earlwood",2003-02-08,12.5,12.5
"Earlwood",2003-02-09,3.5,3.5
"Earlwood",2003-02-10,9.8,9.8
"Earlwood",2003-02-11,11.2,11.2
"Earlwood",2003-02-12,4.1,4.1
"Earlwood",2003-02-13,11.3,11.3
"Earlwood",2003-02-14,9.2,9.2
"Earlwood",2003-02-15,9.2,9.2
"Earlwood",2003-02-16,10.4,10.4
"Earlwood",2003-02-17,9.2,9.2
"Earlwood",2003-02-18,5.4,5.4
"Earlwood",2003-02-19,6,6
"Earlwood",2003-02-20,8.4,8.4
"Earlwood",2003-02-21,NA,5.35921607628631
"Earlwood",2003-02-22,6.9,6.9
"Earlwood",2003-02-23,3.8,3.8
"Earlwood",2003-02-24,4.7,4.7
"Earlwood",2003-02-25,5.4,5.4
"Earlwood",2003-02-26,5.6,5.6
"Earlwood",2003-02-27,5.5,5.5
"Earlwood",2003-02-28,6.3,6.3
"Earlwood",2003-03-01,3.4,3.4
"Earlwood",2003-03-02,4,4
"Earlwood",2003-03-03,7.6,7.6
"Earlwood",2003-03-04,6.9,6.9
"Earlwood",2003-03-05,6.8,6.8
"Earlwood",2003-03-06,4.1,4.1
"Earlwood",2003-03-07,4.1,4.1
"Earlwood",2003-03-08,4.7,4.7
"Earlwood",2003-03-09,4.2,4.2
"Earlwood",2003-03-10,3.1,3.1
"Earlwood",2003-03-11,5,5
"Earlwood",2003-03-12,3.5,3.5
"Earlwood",2003-03-13,5.9,5.9
"Earlwood",2003-03-14,7.8,7.8
"Earlwood",2003-03-15,6.6,6.6
"Earlwood",2003-03-16,6.5,6.5
"Earlwood",2003-03-17,3.3,3.3
"Earlwood",2003-03-18,4.9,4.9
"Earlwood",2003-03-19,4.4,4.4
"Earlwood",2003-03-20,35.3,35.3
"Earlwood",2003-03-21,5.6,5.6
"Earlwood",2003-03-22,7,7
"Earlwood",2003-03-23,3.6,3.6
"Earlwood",2003-03-24,4.9,4.9
"Earlwood",2003-03-25,7.1,7.1
"Earlwood",2003-03-26,9,9
"Earlwood",2003-03-27,7,7
"Earlwood",2003-03-28,NA,8.46368134471536
"Earlwood",2003-03-29,NA,8.55585223671874
"Earlwood",2003-03-30,NA,6.5672883210335
"Earlwood",2003-03-31,NA,4.21187229690862
"Earlwood",2003-04-01,3.6,3.6
"Earlwood",2003-04-02,7.9,7.9
"Earlwood",2003-04-03,5.6,5.6
"Earlwood",2003-04-04,1.5,1.5
"Earlwood",2003-04-05,2.1,2.1
"Earlwood",2003-04-06,4.3,4.3
"Earlwood",2003-04-07,6.9,6.9
"Earlwood",2003-04-08,12.5,12.5
"Earlwood",2003-04-09,10,10
"Earlwood",2003-04-10,8.1,8.1
"Earlwood",2003-04-11,5,5
"Earlwood",2003-04-12,5.4,5.4
"Earlwood",2003-04-13,5.7,5.7
"Earlwood",2003-04-14,6.4,6.4
"Earlwood",2003-04-15,7.5,7.5
"Earlwood",2003-04-16,4.7,4.7
"Earlwood",2003-04-17,2.1,2.1
"Earlwood",2003-04-18,2.6,2.6
"Earlwood",2003-04-19,2.7,2.7
"Earlwood",2003-04-20,2.5,2.5
"Earlwood",2003-04-21,3.9,3.9
"Earlwood",2003-04-22,6.9,6.9
"Earlwood",2003-04-23,8.2,8.2
"Earlwood",2003-04-24,14.1,14.1
"Earlwood",2003-04-25,8.3,8.3
"Earlwood",2003-04-26,4.4,4.4
"Earlwood",2003-04-27,3.4,3.4
"Earlwood",2003-04-28,5.3,5.3
"Earlwood",2003-04-29,7.6,7.6
"Earlwood",2003-04-30,6.4,6.4
"Earlwood",2003-05-01,6.1,6.1
"Earlwood",2003-05-02,11.3,11.3
"Earlwood",2003-05-03,12.2,12.2
"Earlwood",2003-05-04,5.1,5.1
"Earlwood",2003-05-05,4.1,4.1
"Earlwood",2003-05-06,7.4,7.4
"Earlwood",2003-05-07,13,13
"Earlwood",2003-05-08,15.5,15.5
"Earlwood",2003-05-09,9.3,9.3
"Earlwood",2003-05-10,5.7,5.7
"Earlwood",2003-05-11,4.2,4.2
"Earlwood",2003-05-12,3,3
"Earlwood",2003-05-13,4.4,4.4
"Earlwood",2003-05-14,3.4,3.4
"Earlwood",2003-05-15,3.6,3.6
"Earlwood",2003-05-16,2.2,2.2
"Earlwood",2003-05-17,3,3
"Earlwood",2003-05-18,5.5,5.5
"Earlwood",2003-05-19,6.1,6.1
"Earlwood",2003-05-20,7,7
"Earlwood",2003-05-21,2.5,2.5
"Earlwood",2003-05-22,2.8,2.8
"Earlwood",2003-05-23,5.6,5.6
"Earlwood",2003-05-24,6.9,6.9
"Earlwood",2003-05-25,3,3
"Earlwood",2003-05-26,2.1,2.1
"Earlwood",2003-05-27,2.6,2.6
"Earlwood",2003-05-28,5,5
"Earlwood",2003-05-29,12.5,12.5
"Earlwood",2003-05-30,13.5,13.5
"Earlwood",2003-05-31,14.8,14.8
"Earlwood",2003-06-01,12.2,12.2
"Earlwood",2003-06-02,8.3,8.3
"Earlwood",2003-06-03,8.7,8.7
"Earlwood",2003-06-04,10.4,10.4
"Earlwood",2003-06-05,5.2,5.2
"Earlwood",2003-06-06,3.8,3.8
"Earlwood",2003-06-07,3.9,3.9
"Earlwood",2003-06-08,8.3,8.3
"Earlwood",2003-06-09,8.5,8.5
"Earlwood",2003-06-10,16.7,16.7
"Earlwood",2003-06-11,20.2,20.2
"Earlwood",2003-06-12,10.8,10.8
"Earlwood",2003-06-13,5.1,5.1
"Earlwood",2003-06-14,3.3,3.3
"Earlwood",2003-06-15,2.5,2.5
"Earlwood",2003-06-16,5.2,5.2
"Earlwood",2003-06-17,6.5,6.5
"Earlwood",2003-06-18,10.5,10.5
"Earlwood",2003-06-19,19.2,19.2
"Earlwood",2003-06-20,20.9,20.9
"Earlwood",2003-06-21,9.3,9.3
"Earlwood",2003-06-22,4.8,4.8
"Earlwood",2003-06-23,5.5,5.5
"Earlwood",2003-06-24,9.3,9.3
"Earlwood",2003-06-25,10.5,10.5
"Earlwood",2003-06-26,4,4
"Earlwood",2003-06-27,5.9,5.9
"Earlwood",2003-06-28,7.8,7.8
"Earlwood",2003-06-29,3.2,3.2
"Earlwood",2003-06-30,7.5,7.5
"Earlwood",2003-07-01,4.9,4.9
"Earlwood",2003-07-02,2.8,2.8
"Earlwood",2003-07-03,7.2,7.2
"Earlwood",2003-07-04,7.2,7.2
"Earlwood",2003-07-05,13.6,13.6
"Earlwood",2003-07-06,15.5,15.5
"Earlwood",2003-07-07,30.5,30.5
"Earlwood",2003-07-08,22.4,22.4
"Earlwood",2003-07-09,14.9,14.9
"Earlwood",2003-07-10,12.3,12.3
"Earlwood",2003-07-11,14.8,14.8
"Earlwood",2003-07-12,11.9,11.9
"Earlwood",2003-07-13,15.9,15.9
"Earlwood",2003-07-14,10.9,10.9
"Earlwood",2003-07-15,9.4,9.4
"Earlwood",2003-07-16,14.1,14.1
"Earlwood",2003-07-17,9.8,9.8
"Earlwood",2003-07-18,8.1,8.1
"Earlwood",2003-07-19,6.5,6.5
"Earlwood",2003-07-20,6.3,6.3
"Earlwood",2003-07-21,16.1,16.1
"Earlwood",2003-07-22,9.8,9.8
"Earlwood",2003-07-23,7.2,7.2
"Earlwood",2003-07-24,1.3,1.3
"Earlwood",2003-07-25,3,3
"Earlwood",2003-07-26,1.7,1.7
"Earlwood",2003-07-27,5.1,5.1
"Earlwood",2003-07-28,10.5,10.5
"Earlwood",2003-07-29,4.8,4.8
"Earlwood",2003-07-30,3.3,3.3
"Earlwood",2003-07-31,4.4,4.4
"Earlwood",2003-08-01,7,7
"Earlwood",2003-08-02,15.9,15.9
"Earlwood",2003-08-03,15.3,15.3
"Earlwood",2003-08-04,15.5,15.5
"Earlwood",2003-08-05,6.8,6.8
"Earlwood",2003-08-06,7.1,7.1
"Earlwood",2003-08-07,10.5,10.5
"Earlwood",2003-08-08,11.9,11.9
"Earlwood",2003-08-09,6.8,6.8
"Earlwood",2003-08-10,5.7,5.7
"Earlwood",2003-08-11,10.9,10.9
"Earlwood",2003-08-12,11.6,11.6
"Earlwood",2003-08-13,5.4,5.4
"Earlwood",2003-08-14,2.9,2.9
"Earlwood",2003-08-15,5.7,5.7
"Earlwood",2003-08-16,7.7,7.7
"Earlwood",2003-08-17,15.6,15.6
"Earlwood",2003-08-18,3.2,3.2
"Earlwood",2003-08-19,2.6,2.6
"Earlwood",2003-08-20,3.6,3.6
"Earlwood",2003-08-21,9.4,9.4
"Earlwood",2003-08-22,12.3,12.3
"Earlwood",2003-08-23,16.6,16.6
"Earlwood",2003-08-24,1.7,1.7
"Earlwood",2003-08-25,3.2,3.2
"Earlwood",2003-08-26,3.8,3.8
"Earlwood",2003-08-27,4.2,4.2
"Earlwood",2003-08-28,6.2,6.2
"Earlwood",2003-08-29,11.6,11.6
"Earlwood",2003-08-30,5.9,5.9
"Earlwood",2003-08-31,2.3,2.3
"Earlwood",2003-09-01,8.3,8.3
"Earlwood",2003-09-02,7,7
"Earlwood",2003-09-03,5.9,5.9
"Earlwood",2003-09-04,16.3,16.3
"Earlwood",2003-09-05,18.3,18.3
"Earlwood",2003-09-06,24.9,24.9
"Earlwood",2003-09-07,5.2,5.2
"Earlwood",2003-09-08,4.3,4.3
"Earlwood",2003-09-09,10.1,10.1
"Earlwood",2003-09-10,16.1,16.1
"Earlwood",2003-09-11,13.5,13.5
"Earlwood",2003-09-12,6.9,6.9
"Earlwood",2003-09-13,2.3,2.3
"Earlwood",2003-09-14,1.9,1.9
"Earlwood",2003-09-15,1.9,1.9
"Earlwood",2003-09-16,2.7,2.7
"Earlwood",2003-09-17,3.2,3.2
"Earlwood",2003-09-18,7.2,7.2
"Earlwood",2003-09-19,5,5
"Earlwood",2003-09-20,9.5,9.5
"Earlwood",2003-09-21,17.5,17.5
"Earlwood",2003-09-22,14.7,14.7
"Earlwood",2003-09-23,13.2,13.2
"Earlwood",2003-09-24,7,7
"Earlwood",2003-09-25,5.3,5.3
"Earlwood",2003-09-26,7.4,7.4
"Earlwood",2003-09-27,3.9,3.9
"Earlwood",2003-09-28,3.7,3.7
"Earlwood",2003-09-29,8.7,8.7
"Earlwood",2003-09-30,5.5,5.5
"Earlwood",2003-10-01,14,14
"Earlwood",2003-10-02,4.6,4.6
"Earlwood",2003-10-03,4.9,4.9
"Earlwood",2003-10-04,6.7,6.7
"Earlwood",2003-10-05,6.9,6.9
"Earlwood",2003-10-06,5.6,5.6
"Earlwood",2003-10-07,8.8,8.8
"Earlwood",2003-10-08,7.8,7.8
"Earlwood",2003-10-09,3,3
"Earlwood",2003-10-10,2.3,2.3
"Earlwood",2003-10-11,3.5,3.5
"Earlwood",2003-10-12,3.3,3.3
"Earlwood",2003-10-13,3,3
"Earlwood",2003-10-14,4,4
"Earlwood",2003-10-15,8.7,8.7
"Earlwood",2003-10-16,8.4,8.4
"Earlwood",2003-10-17,4.6,4.6
"Earlwood",2003-10-18,6.7,6.7
"Earlwood",2003-10-19,7.3,7.3
"Earlwood",2003-10-20,4.9,4.9
"Earlwood",2003-10-21,6.2,6.2
"Earlwood",2003-10-22,4.9,4.9
"Earlwood",2003-10-23,5.5,5.5
"Earlwood",2003-10-24,5.8,5.8
"Earlwood",2003-10-25,4.4,4.4
"Earlwood",2003-10-26,5.2,5.2
"Earlwood",2003-10-27,6.3,6.3
"Earlwood",2003-10-28,8.1,8.1
"Earlwood",2003-10-29,4.2,4.2
"Earlwood",2003-10-30,4.5,4.5
"Earlwood",2003-10-31,5.8,5.8
"Earlwood",2003-11-01,2.5,2.5
"Earlwood",2003-11-02,4.3,4.3
"Earlwood",2003-11-03,8.8,8.8
"Earlwood",2003-11-04,7.3,7.3
"Earlwood",2003-11-05,11.7,11.7
"Earlwood",2003-11-06,11.9,11.9
"Earlwood",2003-11-07,9.9,9.9
"Earlwood",2003-11-08,8.7,8.7
"Earlwood",2003-11-09,4.5,4.5
"Earlwood",2003-11-10,4.7,4.7
"Earlwood",2003-11-11,12.4,12.4
"Earlwood",2003-11-12,8.3,8.3
"Earlwood",2003-11-13,8.5,8.5
"Earlwood",2003-11-14,11.2,11.2
"Earlwood",2003-11-15,16.3,16.3
"Earlwood",2003-11-16,14.9,14.9
"Earlwood",2003-11-17,4.3,4.3
"Earlwood",2003-11-18,2.4,2.4
